,Unnamed: 0,achievement_points,active_spec,average_item_level,character_class,equipped_item_level,faction,gender,guild,id,last_login,level,name,race,realm
31,31,20555.0,Frost,391.0,Death Knight,387.0,Alliance,Female,Flaming War Kittens,218053061.0,1597702726000.0,120.0,Gonif,Draenei,lothar
32,32,10665.0,Beast Mastery,462.0,Hunter,462.0,Alliance,Female,Flaming War Kittens,218042374.0,1598811211000.0,120.0,Keelia,Human,lothar
33,33,8170.0,Beast Mastery,480.0,Hunter,476.0,Alliance,Female,Flaming War Kittens,218278622.0,1599110369000.0,120.0,Nachotaco,Human,lothar
34,34,8170.0,Discipline,475.0,Priest,471.0,Alliance,Male,Flaming War Kittens,218106484.0,1598976687000.0,120.0,Simonzerg,Night Elf,lothar
35,35,18240.0,Unholy,479.0,Death Knight,478.0,Alliance,Male,Flaming War Kittens,218258381.0,1599088023000.0,120.0,Danzo,Human,lothar
36,36,18395.0,Survival,417.0,Hunter,417.0,Alliance,Female,Flaming War Kittens,218045187.0,1599015639000.0,120.0,Hawklotus,Kul Tiran,lothar
37,37,18190.0,Frost,454.0,Mage,450.0,Alliance,Male,Flaming War Kittens,218269120.0,1598643347000.0,120.0,Dachillz,Void Elf,lothar
38,38,10375.0,Fury,478.0,Warrior,471.0,Alliance,Female,Flaming War Kittens,218108096.0,1598826264000.0,120.0,Bullettooth,Human,lothar
39,39,21655.0,Demonology,439.0,Warlock,436.0,Alliance,Male,Flaming War Kittens,218011127.0,1598412741000.0,120.0,Plaguehand,Human,lothar
40,40,8140.0,Vengeance,433.0,Demon Hunter,433.0,Alliance,Male,Flaming War Kittens,218036368.0,1597943426000.0,120.0,Vfba,Night Elf,lothar
41,41,18425.0,Balance,469.0,Druid,469.0,Alliance,Female,Flaming War Kittens,218186173.0,1599110580000.0,120.0,Dreamlotus,Night Elf,lothar
42,42,5790.0,Frost,473.0,Death Knight,472.0,Alliance,Female,Flaming War Kittens,218276955.0,1598937870000.0,120.0,Lamingtonn,Worgen,lothar
43,43,11940.0,Balance,476.0,Druid,472.0,Alliance,Female,Flaming War Kittens,218186176.0,1598586205000.0,120.0,Chinosa,Worgen,lothar
44,44,8140.0,Arcane,400.0,Mage,400.0,Alliance,Female,Flaming War Kittens,218003369.0,1598647868000.0,120.0,Dirtylove,Void Elf,lothar
45,45,18240.0,Assassination,466.0,Rogue,463.0,Alliance,Male,Flaming War Kittens,218021104.0,1598828163000.0,120.0,Prydan,Dark Iron Dwarf,lothar
46,46,15435.0,Mistweaver,463.0,Monk,462.0,Alliance,Female,Flaming War Kittens,218281405.0,1599032868000.0,120.0,Poosickle,Pandaren,lothar
47,47,11940.0,Fire,473.0,Mage,469.0,Alliance,Female,Flaming War Kittens,218104409.0,1598576502000.0,120.0,Icynipps,Night Elf,lothar
48,48,8140.0,Brewmaster,469.0,Monk,468.0,Alliance,Female,Flaming War Kittens,218010705.0,1598899047000.0,120.0,Rocknrolla,Dark Iron Dwarf,lothar
49,49,7900.0,Retribution,472.0,Paladin,471.0,Alliance,Female,Flaming War Kittens,218064970.0,1598982271000.0,120.0,Dynixia,Lightforged Draenei,lothar
0,0,12875.0,Fury,446.0,Warrior,446.0,Alliance,Male,The Elder Council,175467692.0,1599041846000.0,120.0,Steakinside,Kul Tiran,farstriders
1,1,14040.0,Protection,451.0,Paladin,451.0,Alliance,Male,The Elder Council,175875497.0,1599089857000.0,120.0,Dredd,Lightforged Draenei,farstriders
2,2,13065.0,Vengeance,409.0,Demon Hunter,409.0,Alliance,Male,The Elder Council,176343218.0,1598699542000.0,120.0,Adjustdemon,Night Elf,silver-hand
3,3,15510.0,Destruction,451.0,Warlock,451.0,Alliance,Female,The Elder Council,176649014.0,1597989437000.0,120.0,Morganâh,Void Elf,silver-hand
4,4,22555.0,Frost,399.0,Mage,399.0,Alliance,Female,The Elder Council,176872578.0,1598149428000.0,120.0,Kiegalia,Worgen,farstriders
5,5,16015.0,Shadow,446.0,Priest,446.0,Alliance,Female,The Elder Council,177143577.0,1594681836000.0,120.0,Nyhelia,Night Elf,farstriders
6,6,17275.0,Windwalker,475.0,Monk,474.0,Alliance,Female,The Elder Council,177657498.0,1599135571000.0,120.0,Meingsolin,Pandaren,farstriders
7,7,17330.0,Havoc,437.0,Demon Hunter,435.0,Alliance,Female,The Elder Council,177691950.0,1591241824000.0,120.0,Sainct,Night Elf,silver-hand
8,8,4685.0,Feral,450.0,Druid,450.0,Alliance,Female,The Elder Council,177915951.0,1598750635000.0,120.0,Pitrpat,Worgen,farstriders
9,9,6070.0,Beast Mastery,437.0,Hunter,437.0,Alliance,Male,The Elder Council,178036750.0,1598980501000.0,120.0,Highlystrung,Human,farstriders
10,10,6065.0,Shadow,336.0,Priest,336.0,Alliance,Male,The Elder Council,178055295.0,1587934699000.0,120.0,Ismitethee,Human,farstriders
11,11,14950.0,Protection,438.0,Paladin,438.0,Alliance,Male,The Elder Council,178512523.0,1598999223000.0,120.0,Viseus,Human,silver-hand
12,12,3050.0,Assassination,385.0,Rogue,385.0,Alliance,Female,The Elder Council,178747220.0,1570530647000.0,120.0,Jkayla,Human,farstriders
13,13,13810.0,Balance,314.0,Druid,313.0,Alliance,Female,The Elder Council,179100915.0,1580085384000.0,120.0,Míracle,Worgen,silver-hand
14,14,13600.0,Enhancement,458.0,Shaman,458.0,Alliance,Female,The Elder Council,179113334.0,1598715363000.0,120.0,Lessley,Draenei,farstriders
15,15,13600.0,Beast Mastery,459.0,Hunter,459.0,Alliance,Female,The Elder Council,179118916.0,1598644152000.0,120.0,Biskotti,Night Elf,farstriders
16,16,15570.0,Fury,449.0,Warrior,445.0,Alliance,Male,The Elder Council,179190346.0,1598639807000.0,120.0,Spartec,Draenei,farstriders
17,17,12005.0,Beast Mastery,450.0,Hunter,450.0,Alliance,Male,The Elder Council,179208028.0,1599093869000.0,120.0,Cursedhowl,Worgen,silver-hand
18,18,11655.0,Protection,367.0,Paladin,367.0,Alliance,Male,The Elder Council,179303312.0,1579919314000.0,120.0,Gunnz,Human,farstriders
19,19,8115.0,Beast Mastery,392.0,Hunter,381.0,Alliance,Male,BlameRoll,183129609.0,1597693990000.0,120.0,Tachbow,Human,proudmoore
20,20,17255.0,Destruction,297.0,Warlock,297.0,Alliance,Female,BlameRoll,183196826.0,1563619480000.0,120.0,Kalien,Gnome,proudmoore
21,21,12275.0,Blood,406.0,Death Knight,406.0,Alliance,Female,BlameRoll,183460651.0,1597803816000.0,120.0,Imdead,Night Elf,proudmoore
22,22,22575.0,Restoration,433.0,Druid,431.0,Alliance,Female,BlameRoll,183662697.0,1588457059000.0,120.0,Xadia,Night Elf,proudmoore
23,23,7650.0,Restoration,399.0,Druid,398.0,Alliance,Male,BlameRoll,184541466.0,1575796709000.0,120.0,Neverhòód,Night Elf,proudmoore
24,24,31815.0,Frost,484.0,Mage,482.0,Alliance,Female,BlameRoll,184584686.0,1599143295000.0,120.0,Eljee,Gnome,proudmoore
25,25,22725.0,Shadow,481.0,Priest,479.0,Alliance,Female,BlameRoll,184857055.0,1597033385000.0,120.0,Xantoníel,Night Elf,proudmoore
26,26,31815.0,Feral,426.0,Druid,426.0,Alliance,Male,BlameRoll,184880054.0,1599094234000.0,120.0,Urbee,Night Elf,proudmoore
27,27,31815.0,Shadow,414.0,Priest,414.0,Alliance,Female,BlameRoll,185006521.0,1599096948000.0,120.0,Itsyourfault,Dwarf,proudmoore
28,28,19940.0,Discipline,365.0,Priest,365.0,Alliance,Male,BlameRoll,185255708.0,1590880250000.0,120.0,Morlyx,Human,proudmoore
29,29,3565.0,Frost,277.0,Mage,259.0,Alliance,Female,BlameRoll,185314782.0,1574161557000.0,120.0,Neverhóód,Human,proudmoore
30,30,22670.0,Blood,404.0,Death Knight,404.0,Alliance,Male,BlameRoll,185693067.0,1589072101000.0,120.0,Alazab,Human,proudmoore
31,31,10440.0,Destruction,360.0,Warlock,346.0,Alliance,Female,BlameRoll,185723404.0,1597644784000.0,120.0,Octaviaa,Void Elf,proudmoore
32,32,9615.0,Protection,483.0,Paladin,478.0,Alliance,Male,BlameRoll,185763893.0,1598587404000.0,120.0,Dibb,Dark Iron Dwarf,proudmoore
33,33,9615.0,Affliction,422.0,Warlock,421.0,Alliance,Female,BlameRoll,185877292.0,1598587503000.0,120.0,Dibbsy,Void Elf,proudmoore
34,34,9615.0,Balance,473.0,Druid,460.0,Alliance,Male,BlameRoll,186559830.0,1598587441000.0,120.0,Dibbicker,Kul Tiran,proudmoore
35,35,31815.0,Retribution,414.0,Paladin,414.0,Alliance,Female,BlameRoll,186597436.0,1599060973000.0,120.0,Vandrianne,Human,proudmoore
36,36,31815.0,Frost,414.0,Mage,414.0,Alliance,Female,BlameRoll,186597460.0,1599148533000.0,120.0,Cravenesse,Worgen,proudmoore
37,37,7740.0,Fire,383.0,Mage,382.0,Alliance,Male,BlameRoll,186940688.0,1591914139000.0,120.0,Gedwayy,Human,proudmoore
38,38,21515.0,Retribution,481.0,Paladin,481.0,Alliance,Male,BlameRoll,187599605.0,1599009823000.0,120.0,Tmn,Human,proudmoore
39,39,16110.0,Balance,462.0,Druid,462.0,Alliance,Female,Trials,187698101.0,1598996181000.0,120.0,Jachie,Night Elf,proudmoore
40,40,21495.0,Discipline,439.0,Priest,438.0,Alliance,Female,BlameRoll,188286094.0,1597021536000.0,120.0,Jwy,Void Elf,proudmoore
41,41,22855.0,Retribution,384.0,Paladin,384.0,Alliance,Male,BlameRoll,188633943.0,1598978009000.0,120.0,Korty,Dark Iron Dwarf,proudmoore
42,42,9615.0,Discipline,420.0,Priest,418.0,Alliance,Male,BlameRoll,188699703.0,1598587592000.0,120.0,Dibbelujah,Void Elf,proudmoore
43,43,8125.0,Havoc,425.0,Demon Hunter,425.0,Alliance,Male,BlameRoll,189260851.0,1598383415000.0,120.0,Tach,Night Elf,proudmoore
44,44,9895.0,Fire,433.0,Mage,433.0,Alliance,Female,BlameRoll,189405135.0,1598662790000.0,120.0,Mozaiik,Human,proudmoore
45,45,17890.0,Shadow,480.0,Priest,478.0,Alliance,Male,BlameRoll,189533239.0,1597974371000.0,120.0,Nicholie,Human,proudmoore
46,46,9615.0,Assassination,424.0,Rogue,418.0,Alliance,Female,BlameRoll,189588633.0,1598588211000.0,120.0,Dibbey,Night Elf,proudmoore
47,47,11090.0,Assassination,464.0,Rogue,462.0,Alliance,Female,BlameRoll,189957264.0,1594615465000.0,120.0,Stealthfairy,Night Elf,proudmoore
0,0,13525.0,Protection,439.0,Paladin,439.0,Alliance,Male,Black Phoenix,34271946.0,1590077018000.0,120.0,Tavio,Human,argent-dawn
1,1,16055.0,Marksmanship,396.0,Hunter,395.0,Alliance,Female,Black Phoenix,39908287.0,1578259360000.0,120.0,Aurielyse,Worgen,argent-dawn
2,2,16975.0,Frost,437.0,Death Knight,432.0,Alliance,Male,Black Phoenix,46111470.0,1593974242000.0,120.0,Oz,Human,argent-dawn
3,3,24085.0,Unholy,400.0,Death Knight,400.0,Alliance,Male,Black Phoenix,46181169.0,1585970714000.0,120.0,Sacked,Dwarf,argent-dawn
4,4,28195.0,Unholy,470.0,Death Knight,468.0,Alliance,Male,Black Phoenix,46766263.0,1596986325000.0,120.0,Eastan,Draenei,argent-dawn
5,5,28850.0,Blood,414.0,Death Knight,412.0,Alliance,Male,Black Phoenix,46894578.0,1581255317000.0,120.0,Diiz,Gnome,argent-dawn
6,6,24105.0,Fire,474.0,Mage,472.0,Alliance,Male,Black Phoenix,49232713.0,1595647179000.0,120.0,Zildjian,Human,argent-dawn
7,7,17230.0,Unholy,461.0,Death Knight,461.0,Alliance,Female,Black Phoenix,51533591.0,1592245866000.0,120.0,Mikhala,Draenei,argent-dawn
8,8,33170.0,Unholy,354.0,Death Knight,354.0,Alliance,Male,Black Phoenix,53311552.0,1599084870000.0,120.0,Zakara,Night Elf,argent-dawn
9,9,17435.0,Balance,428.0,Druid,428.0,Alliance,Male,Black Phoenix,53337047.0,1598819199000.0,120.0,Verrater,Worgen,argent-dawn
10,10,24645.0,Fire,405.0,Mage,403.0,Alliance,Male,Progression,196011947.0,1598675341000.0,120.0,Willikerrs,Human,stormrage
11,11,7195.0,Holy,451.0,Priest,451.0,Alliance,Female,Progression,196123973.0,1596157369000.0,120.0,Istoria,Void Elf,stormrage
12,12,2065.0,Brewmaster,420.0,Monk,420.0,Alliance,Male,Progression,196125343.0,1564960544000.0,120.0,Guyle,Dwarf,stormrage
13,13,5155.0,Discipline,428.0,Priest,428.0,Alliance,Female,Progression,196256356.0,1592253385000.0,120.0,Hannatsu,Draenei,stormrage
14,14,8620.0,Elemental,359.0,Shaman,359.0,Alliance,Male,Progression,196262769.0,1590347490000.0,120.0,Minntyfresh,Pandaren,stormrage
15,15,10705.0,Protection,413.0,Warrior,411.0,Alliance,Male,Progression,196265878.0,1595032827000.0,120.0,Gimx,Human,stormrage
16,16,12830.0,Brewmaster,413.0,Monk,412.0,Alliance,Female,Progression,196356366.0,1594711232000.0,120.0,Fistia,Void Elf,stormrage
17,17,1960.0,Fury,392.0,Warrior,391.0,Alliance,Female,Progression,196361026.0,1563049899000.0,120.0,Squishyshark,Void Elf,stormrage
18,18,2625.0,Assassination,407.0,Rogue,405.0,Alliance,Female,Progression,196570577.0,1571797911000.0,120.0,Wøøx,Human,stormrage
19,19,11820.0,Destruction,366.0,Warlock,366.0,Alliance,Male,Progression,196642578.0,1590961437000.0,120.0,Xënoheart,Gnome,stormrage
20,20,14785.0,Feral,465.0,Druid,459.0,Alliance,Female,Nerds With Attitude,196731437.0,1599145293000.0,120.0,Hotsforhire,Worgen,stormrage
21,21,23495.0,Outlaw,446.0,Rogue,446.0,Alliance,Male,Progression,196861322.0,1599002120000.0,120.0,Kaff,Dark Iron Dwarf,stormrage
22,22,24515.0,Fury,451.0,Warrior,446.0,Alliance,Male,Progression,196896585.0,1597622569000.0,120.0,Snabbyy,Gnome,stormrage
23,23,10285.0,Outlaw,414.0,Rogue,411.0,Alliance,Male,Progression,196968728.0,1587695391000.0,120.0,Rimx,Dark Iron Dwarf,stormrage
24,24,20845.0,Beast Mastery,387.0,Hunter,385.0,Alliance,Female,Progression,197069249.0,1595118255000.0,120.0,Xunes,Lightforged Draenei,stormrage
25,25,15525.0,Affliction,477.0,Warlock,475.0,Alliance,Female,Progression,197093280.0,1598997056000.0,120.0,Fizehdots,Void Elf,stormrage
26,26,16295.0,Fire,478.0,Mage,474.0,Alliance,Female,Progression,197169767.0,1598398747000.0,120.0,Manthys,Void Elf,stormrage
27,27,4630.0,Frost,383.0,Death Knight,381.0,Alliance,Male,Progression,197231030.0,1578767232000.0,120.0,Yamilazo,Human,stormrage
28,28,15275.0,Assassination,462.0,Rogue,459.0,Alliance,Female,Progression,197559411.0,1597709245000.0,120.0,Fucquan,Human,stormrage
29,29,9400.0,Windwalker,469.0,Monk,467.0,Alliance,Female,Progression,197603798.0,1593054804000.0,120.0,Matlifee,Pandaren,stormrage
30,30,7460.0,Blood,386.0,Death Knight,385.0,Alliance,Male,Progression,197702026.0,1582695419000.0,120.0,Strriker,Human,stormrage
31,31,23405.0,Beast Mastery,346.0,Hunter,346.0,Alliance,Male,Progression,197733041.0,1589055480000.0,120.0,Bigshootz,Dark Iron Dwarf,stormrage
32,32,20845.0,Blood,380.0,Death Knight,371.0,Alliance,Female,Progression,197808410.0,1596076419000.0,120.0,Xoons,Draenei,stormrage
33,33,8995.0,Havoc,347.0,Demon Hunter,347.0,Alliance,Female,Progression,197817797.0,1588899176000.0,120.0,Hellonna,Night Elf,stormrage
34,34,7525.0,Holy,395.0,Priest,386.0,Alliance,Female,Progression,197966590.0,1595112613000.0,120.0,Danibear,Human,stormrage
35,35,4335.0,Guardian,412.0,Druid,411.0,Alliance,Male,Progression,198063837.0,1570047414000.0,120.0,Mirío,Worgen,stormrage
36,36,24000.0,Feral,477.0,Druid,473.0,Alliance,Female,cutebabyelephants,198082597.0,1599097280000.0,120.0,Baesics,Night Elf,stormrage
37,37,14785.0,Assassination,464.0,Rogue,462.0,Alliance,Female,Nerds With Attitude,198164883.0,1599098044000.0,120.0,Brightmist,Void Elf,stormrage
38,38,10200.0,Elemental,414.0,Shaman,411.0,Alliance,Male,Progression,198221155.0,1587281520000.0,120.0,Nimshammy,Dark Iron Dwarf,stormrage
39,39,17910.0,Vengeance,357.0,Demon Hunter,357.0,Alliance,Male,Progression,198333807.0,1597619469000.0,120.0,Flashbañg,Night Elf,stormrage
40,40,5395.0,Retribution,454.0,Paladin,454.0,Alliance,Female,Progression,198389913.0,1596175212000.0,120.0,Omnifyre,Human,stormrage
41,41,8215.0,Elemental,450.0,Shaman,443.0,Alliance,Male,Progression,198390148.0,1599081700000.0,120.0,Statíx,Draenei,stormrage
42,42,10755.0,Beast Mastery,480.0,Hunter,474.0,Alliance,Female,Heroes and Legends,198453446.0,1598982548000.0,120.0,Mexie,Night Elf,stormrage
43,43,25515.0,Havoc,480.0,Demon Hunter,476.0,Alliance,Male,Heroes and Legends,198470699.0,1598979203000.0,120.0,Sandwhiches,Night Elf,stormrage
44,44,23495.0,Mistweaver,426.0,Monk,422.0,Alliance,Female,Progression,198683099.0,1598847707000.0,120.0,Samusarann,Void Elf,stormrage
45,45,14690.0,Retribution,382.0,Paladin,381.0,Alliance,Female,Progression,198804277.0,1580329894000.0,120.0,Tòdd,Human,stormrage
46,46,25515.0,Unholy,447.0,Death Knight,447.0,Alliance,Female,Progression,198868347.0,1599019497000.0,120.0,Vorina,Night Elf,stormrage
47,47,10165.0,Shadow,427.0,Priest,424.0,Alliance,Male,Progression,199292957.0,1597434572000.0,120.0,Kelzik,Gnome,stormrage
48,48,21860.0,Restoration,479.0,Druid,475.0,Alliance,Female,Heroes and Legends,199350413.0,1599017613000.0,120.0,Anda,Night Elf,stormrage
0,0,3955.0,Protection,382.0,Paladin,379.0,Horde,Female,Unrivaled,150219039.0,1571791945000.0,120.0,Halivanicus,Tauren,stormreaver
1,1,28865.0,Restoration,472.0,Druid,470.0,Horde,Female,Unrivaled,153392644.0,1598466587000.0,120.0,Tideradra,Tauren,stormreaver
2,2,14305.0,Mistweaver,380.0,Monk,380.0,Alliance,Female,Progression,187515396.0,1581663811000.0,120.0,Thiccfu,Dwarf,stormrage
3,3,18495.0,Holy,472.0,Paladin,464.0,Alliance,Male,Progression,187591042.0,1595961564000.0,120.0,Itheus,Human,stormrage
4,4,15525.0,Frost,478.0,Death Knight,476.0,Alliance,Male,Progression,187657077.0,1598996833000.0,120.0,Powningfaces,Human,stormrage
5,5,4960.0,Outlaw,438.0,Rogue,435.0,Alliance,Female,Progression,187745895.0,1574683972000.0,120.0,Silenthilt,Human,stormrage
6,6,8940.0,Fire,445.0,Mage,441.0,Alliance,Female,Progression,187746604.0,1574493437000.0,120.0,Brisíngr,Human,stormrage
7,7,2160.0,Havoc,406.0,Demon Hunter,405.0,Alliance,Female,Progression,187955404.0,1571443706000.0,120.0,Wasntready,Night Elf,stormrage
8,8,24515.0,Protection,476.0,Paladin,469.0,Alliance,Female,Heroes and Legends,187991686.0,1598208590000.0,120.0,Amyylioo,Human,stormrage
9,9,24515.0,Beast Mastery,443.0,Hunter,441.0,Alliance,Male,Progression,188124541.0,1597521880000.0,120.0,Amelioo,Night Elf,stormrage
10,10,14895.0,Discipline,404.0,Priest,404.0,Alliance,Female,Progression,188145187.0,1596248892000.0,120.0,Rosika,Human,stormrage
11,11,14905.0,Mistweaver,387.0,Monk,387.0,Alliance,Male,Progression,188294325.0,1598564242000.0,120.0,Owltrick,Human,stormrage
12,12,17245.0,Destruction,400.0,Warlock,397.0,Alliance,Female,Progression,188339144.0,1597523950000.0,120.0,Jimrat,Human,stormrage
13,13,14610.0,Unholy,399.0,Death Knight,399.0,Alliance,Male,Progression,188366824.0,1591434363000.0,120.0,Rosic,Human,stormrage
14,14,14285.0,Destruction,432.0,Warlock,431.0,Alliance,Female,Progression,188559887.0,1598696620000.0,120.0,Liryél,Human,stormrage
15,15,14780.0,Outlaw,386.0,Rogue,386.0,Alliance,Female,Progression,188920833.0,1596149268000.0,120.0,Allein,Night Elf,stormrage
16,16,12890.0,Balance,418.0,Druid,415.0,Alliance,Female,Progression,188981660.0,1574806316000.0,120.0,Gemiñi,Night Elf,stormrage
17,17,6590.0,Shadow,444.0,Priest,443.0,Alliance,Female,Progression,189159090.0,1587190143000.0,120.0,Twinangel,Night Elf,stormrage
18,18,14895.0,Fury,447.0,Warrior,444.0,Alliance,Male,Progression,189172644.0,1596265120000.0,120.0,Rozik,Human,stormrage
19,19,14400.0,Shadow,415.0,Priest,410.0,Alliance,Male,Progression,189605448.0,1585796535000.0,120.0,Shortdots,Gnome,stormrage
20,20,770.0,Restoration,402.0,Shaman,402.0,Alliance,Female,Progression,189946333.0,1571595742000.0,120.0,Haldue,Pandaren,stormrage
21,21,16335.0,Restoration,478.0,Shaman,475.0,Alliance,Female,Face Tanks Floor,190040587.0,1598989415000.0,120.0,Mabsquare,Pandaren,stormrage
22,22,3325.0,Balance,413.0,Druid,413.0,Alliance,Female,Progression,190456690.0,1564377838000.0,120.0,Ulyssa,Night Elf,stormrage
23,23,14445.0,Retribution,440.0,Paladin,440.0,Alliance,Male,Progression,190686967.0,1589607125000.0,120.0,Gimdar,Dwarf,stormrage
24,24,8185.0,Shadow,394.0,Priest,394.0,Alliance,Female,Progression,191109583.0,1598634334000.0,120.0,Stryyker,Void Elf,stormrage
25,25,6525.0,Holy,428.0,Paladin,425.0,Alliance,Female,Progression,191171034.0,1573591261000.0,120.0,Rebeccablack,Human,stormrage
26,26,13765.0,Shadow,410.0,Priest,410.0,Alliance,Female,Progression,191251127.0,1587756439000.0,120.0,Zizes,Pandaren,stormrage
27,27,16335.0,Protection,414.0,Warrior,413.0,Alliance,Female,Progression,191253132.0,1598810836000.0,120.0,Duuthirty,Void Elf,stormrage
28,28,18645.0,Retribution,402.0,Paladin,402.0,Alliance,Female,Progression,191408768.0,1593883071000.0,120.0,Lunaaria,Lightforged Draenei,stormrage
29,29,8800.0,Vengeance,476.0,Demon Hunter,473.0,Alliance,Female,Progression,191420554.0,1596561291000.0,120.0,Unleashbeast,Night Elf,stormrage
30,30,27810.0,Fire,422.0,Mage,422.0,Alliance,Female,Progression,191573273.0,1598812083000.0,120.0,Perdymorph,Void Elf,stormrage
31,31,2365.0,Mistweaver,396.0,Monk,394.0,Alliance,Male,Progression,191613913.0,1568785934000.0,120.0,Oxadei,Void Elf,stormrage
32,32,24515.0,Blood,474.0,Death Knight,470.0,Alliance,Male,Progression,191666258.0,1597505425000.0,120.0,Amellioo,Human,stormrage
33,33,15240.0,Destruction,468.0,Warlock,468.0,Alliance,Male,Progression,191731223.0,1592323767000.0,120.0,Chabillidub,Human,stormrage
34,34,13190.0,Windwalker,413.0,Monk,413.0,Alliance,Female,Progression,191734825.0,1594717562000.0,120.0,Gòtenks,Gnome,stormrage
35,35,14295.0,Balance,411.0,Druid,411.0,Alliance,Female,Progression,192105785.0,1593686957000.0,120.0,Klackin,Night Elf,stormrage
36,36,16295.0,Balance,479.0,Druid,475.0,Alliance,Female,Progression,192263185.0,1598398708000.0,120.0,Kellesta,Night Elf,stormrage
37,37,5085.0,Beast Mastery,433.0,Hunter,427.0,Alliance,Female,Progression,192416859.0,1575892101000.0,120.0,Hgshntr,Gnome,stormrage
38,38,15560.0,Destruction,460.0,Warlock,460.0,Horde,Female,CSI Warlords,92800332.0,1598305307000.0,120.0,Malicious,Blood Elf,azralon
39,39,13525.0,Balance,465.0,Druid,465.0,Horde,Male,CSI Warlords,93405539.0,1599015101000.0,120.0,Herbalista,Tauren,azralon
40,40,13550.0,Holy,467.0,Paladin,467.0,Horde,Male,CSI Warlords,95088463.0,1598920432000.0,120.0,Katê,Tauren,azralon
41,41,16985.0,Frost,466.0,Mage,466.0,Horde,Female,CSI Warlords,96553348.0,1597021214000.0,120.0,Ishtah,Blood Elf,azralon
42,42,22155.0,Beast Mastery,427.0,Hunter,427.0,Horde,Female,CSI Warlords,97044170.0,1597617670000.0,120.0,Insanni,Blood Elf,azralon
43,43,17170.0,Retribution,468.0,Paladin,465.0,Horde,Male,CSI Warlords,97633880.0,1599055835000.0,120.0,Udir,Blood Elf,azralon
